temperature,humidity,wind_speed,pressure,uv_index,rain_prob,season,time_of_day,feel_category
-0.3,41.6,113.9,933.9,0.7,36.9,Winter,Night,Freezing
31.5,65.8,36.8,1016.5,7.2,55.4,Rainy,Morning,Warm
39.9,42.0,47.7,903.0,14.1,37.3,Summer,Morning,Hot
18.1,68.8,68.8,855.9,0.8,58.2,Rainy,Night,Cool
18.1,64.0,48.6,926.1,5.8,33.9,Autumn,Afternoon,Cool
48.3,38.7,91.8,892.0,9.2,19.4,Summer,Morning,Extreme Heat
38.2,21.6,82.5,967.6,0.9,39.3,Summer,Night,Hot
23.1,76.2,107.4,974.2,5.2,50.8,Rainy,Afternoon,Pleasant
-4.4,61.1,56.5,862.0,1.8,17.8,Winter,Night,Freezing
16.8,30.2,29.4,1026.1,0.2,36.4,Spring,Evening,Cool
20.9,71.4,1.7,1043.0,1.8,76.8,Rainy,Night,Pleasant
48.9,19.9,87.8,959.9,8.0,18.2,Summer,Morning,Extreme Heat
45.0,19.7,87.0,867.1,14.6,7.7,Summer,Morning,Extreme Heat
15.9,31.8,89.3,883.3,1.9,0.9,Spring,Morning,Cool
21.7,67.3,44.3,1058.2,3.3,83.7,Rainy,Morning,Pleasant
-8.9,71.2,16.4,1074.5,0.5,14.1,Winter,Evening,Freezing
39.5,24.6,114.0,932.3,0.2,39.9,Summer,Night,Hot
9.8,39.1,87.8,981.1,2.0,22.1,Winter,Evening,Cold
24.8,63.6,43.7,902.5,6.4,19.5,Spring,Afternoon,Pleasant
20.7,70.8,93.3,907.2,4.7,67.1,Rainy,Morning,Pleasant
30.3,95.4,54.1,853.8,4.0,76.4,Rainy,Afternoon,Warm
2.8,38.5,77.6,895.7,1.5,13.6,Winter,Night,Very Cold
26.2,52.4,84.6,906.7,13.0,25.2,Summer,Afternoon,Comfortable
33.8,56.5,71.7,968.1,12.0,17.3,Summer,Morning,Warm
13.0,30.3,36.1,1037.2,1.6,8.1,Autumn,Evening,Cold
-3.1,47.5,43.3,1017.3,1.3,9.3,Winter,Night,Freezing
30.1,82.8,52.0,944.2,6.0,80.3,Rainy,Morning,Warm
3.5,43.9,2.2,1024.8,5.5,16.4,Winter,Morning,Very Cold
26.3,88.0,7.7,891.5,3.1,72.4,Rainy,Afternoon,Comfortable
14.5,49.6,30.7,913.7,7.6,25.4,Autumn,Morning,Cold
17.6,53.6,59.3,863.8,7.7,5.1,Spring,Morning,Cool
-2.2,48.9,22.1,876.6,7.8,8.0,Winter,Afternoon,Freezing
21.6,82.7,116.0,993.7,7.2,79.1,Rainy,Morning,Pleasant
22.0,55.9,104.2,922.9,0.3,34.2,Autumn,Night,Pleasant
12.8,32.9,60.1,943.7,5.4,31.7,Winter,Afternoon,Cold
16.4,72.0,61.3,989.2,0.8,18.4,Spring,Evening,Cool
19.4,53.8,98.0,899.1,2.4,25.8,Autumn,Morning,Cool
5.4,85.0,118.8,1036.1,6.2,54.9,Winter,Afternoon,Very Cold
20.3,82.9,9.8,959.0,1.1,64.3,Spring,Night,Pleasant
18.3,71.6,77.4,908.6,1.5,10.3,Autumn,Night,Cool
24.0,76.4,57.8,982.8,3.1,19.8,Spring,Afternoon,Pleasant
13.5,74.0,80.2,984.5,1.6,19.8,Winter,Evening,Cold
12.2,65.6,111.5,888.4,2.3,17.3,Autumn,Morning,Cold
14.1,44.0,74.4,983.9,0.1,3.3,Autumn,Night,Cold
16.5,83.4,81.4,852.5,4.4,64.9,Autumn,Afternoon,Cool
12.3,74.3,27.6,914.0,0.1,11.9,Winter,Evening,Cold
24.1,71.7,108.5,899.5,0.1,41.2,Rainy,Night,Pleasant
3.2,47.1,38.4,934.9,5.8,2.3,Winter,Morning,Very Cold
21.1,100.0,20.6,1042.9,2.6,44.9,Rainy,Afternoon,Pleasant
30.0,79.1,84.3,989.3,1.7,58.9,Rainy,Evening,Warm
24.8,77.4,107.0,891.5,2.0,74.6,Rainy,Morning,Pleasant
12.0,51.4,49.4,889.7,7.5,0.1,Autumn,Afternoon,Cold
10.9,47.4,84.5,913.2,6.3,22.4,Winter,Afternoon,Cold
15.6,67.9,108.7,882.7,5.0,10.1,Autumn,Morning,Cool
23.0,76.7,57.6,1067.6,0.7,37.1,Spring,Evening,Pleasant
26.6,62.3,110.1,986.6,1.0,8.9,Spring,Evening,Comfortable
20.0,95.4,81.1,1098.4,0.2,54.4,Rainy,Evening,Pleasant
-11.1,78.1,110.9,1017.6,7.5,15.9,Winter,Morning,Very Freezing
-18.5,79.9,58.1,965.1,1.1,6.0,Winter,Evening,Very Freezing
45.8,10.6,32.8,850.6,9.2,29.1,Summer,Morning,Extreme Heat
18.5,64.7,63.6,867.2,1.9,35.5,Spring,Night,Cool
27.3,55.4,37.3,972.6,1.5,6.7,Spring,Night,Comfortable
43.7,31.6,103.9,883.0,11.0,18.0,Summer,Afternoon,Very Hot
31.3,50.5,13.0,912.9,0.5,28.8,Summer,Evening,Warm
16.2,32.7,40.2,977.3,1.1,10.7,Spring,Evening,Cool
15.2,32.5,36.0,982.8,0.8,11.0,Autumn,Night,Cool
15.8,38.6,53.0,976.6,0.8,17.6,Spring,Evening,Cool
25.0,35.8,92.3,1022.2,1.5,29.4,Spring,Night,Comfortable
22.4,89.5,99.2,1032.8,2.0,56.4,Rainy,Evening,Pleasant
20.7,49.9,88.1,876.0,1.6,21.3,Autumn,Night,Pleasant
3.0,65.3,25.1,857.6,4.0,22.8,Winter,Afternoon,Very Cold
27.1,59.1,90.5,959.8,1.5,8.2,Spring,Night,Comfortable
26.9,65.6,86.7,1058.9,3.8,66.9,Rainy,Morning,Comfortable
46.7,39.7,113.9,1085.0,8.8,17.9,Summer,Afternoon,Extreme Heat
3.1,50.0,94.3,880.4,0.2,8.2,Winter,Evening,Very Cold
23.7,55.8,41.6,1065.6,1.7,0.9,Spring,Evening,Pleasant
15.1,52.9,99.8,927.5,1.9,7.2,Autumn,Evening,Cool
23.7,43.9,39.0,1058.7,1.5,13.2,Spring,Night,Pleasant
26.6,64.4,50.0,1005.6,7.1,13.5,Summer,Morning,Comfortable
-0.6,63.0,117.2,1010.5,1.2,29.0,Winter,Afternoon,Freezing
44.9,33.4,80.6,1097.5,0.2,26.7,Summer,Night,Very Hot
40.2,16.1,24.8,1005.4,6.3,10.6,Summer,Afternoon,Very Hot
14.6,56.8,112.9,906.8,3.7,24.3,Autumn,Morning,Cold
-19.7,54.1,30.7,880.0,7.4,39.9,Winter,Afternoon,Very Freezing
10.5,45.1,100.2,923.5,0.1,2.1,Autumn,Night,Cold
12.6,45.7,51.3,875.5,1.0,27.9,Winter,Night,Cold
9.5,30.6,76.4,948.5,3.1,26.3,Winter,Morning,Cold
22.3,31.7,55.4,965.7,1.1,26.8,Spring,Evening,Pleasant
30.2,71.0,51.1,896.8,6.4,68.5,Rainy,Afternoon,Warm
19.7,76.9,66.5,1029.5,1.8,36.1,Spring,Evening,Cool
19.8,75.6,48.0,858.5,6.7,21.8,Spring,Morning,Cool
21.5,85.8,25.0,931.0,1.3,92.9,Rainy,Evening,Pleasant
24.9,66.5,29.5,1066.7,4.1,1.8,Spring,Afternoon,Pleasant
20.7,33.8,17.7,1023.6,1.8,25.3,Autumn,Evening,Pleasant
13.2,48.8,52.8,1026.8,5.1,12.7,Winter,Afternoon,Cold
26.1,44.0,36.8,1058.6,0.6,16.4,Spring,Evening,Comfortable
-15.9,32.1,86.9,1011.3,0.6,11.8,Winter,Night,Very Freezing
49.7,28.9,96.3,1034.2,0.6,2.3,Summer,Night,Extreme Heat
29.7,90.6,79.7,882.7,1.3,86.3,Rainy,Night,Comfortable
25.3,67.6,2.3,1026.7,11.4,5.9,Summer,Afternoon,Comfortable
26.7,75.5,31.4,1022.2,14.2,13.6,Summer,Afternoon,Comfortable
16.5,38.7,70.8,1035.8,7.4,34.0,Autumn,Afternoon,Cool
20.1,74.0,59.2,878.9,4.1,33.7,Autumn,Afternoon,Pleasant
24.4,40.2,115.7,951.0,5.6,0.8,Spring,Afternoon,Pleasant
31.6,76.2,4.5,940.2,0.0,51.5,Rainy,Evening,Warm
31.1,68.1,66.9,913.5,0.3,53.1,Rainy,Evening,Warm
-4.8,37.4,32.7,897.7,7.2,28.3,Winter,Afternoon,Freezing
-6.6,47.2,45.7,854.6,1.4,14.0,Winter,Night,Freezing
22.8,54.0,117.7,939.1,1.2,12.5,Spring,Night,Pleasant
20.8,64.9,15.2,1033.3,2.9,17.9,Spring,Morning,Pleasant
36.3,45.2,50.5,1059.9,1.2,7.7,Summer,Evening,Hot
46.1,21.9,95.0,874.9,1.6,27.0,Summer,Evening,Extreme Heat
23.9,61.9,71.3,922.7,0.5,30.5,Spring,Night,Pleasant
36.2,37.8,9.6,998.6,10.9,27.4,Summer,Afternoon,Hot
20.8,48.1,97.0,882.7,7.7,25.4,Spring,Morning,Pleasant
11.1,73.2,35.6,986.3,0.4,17.8,Winter,Night,Cold
23.8,91.5,47.2,1056.6,2.9,56.7,Rainy,Morning,Pleasant
35.8,35.9,43.7,907.6,9.7,22.4,Summer,Morning,Hot
38.9,22.8,47.1,919.8,1.9,27.3,Summer,Night,Hot
23.4,76.7,48.2,1057.5,0.3,32.9,Spring,Evening,Pleasant
13.1,52.4,118.6,1045.9,5.0,4.6,Autumn,Morning,Cold
13.7,33.9,65.1,1072.3,1.4,10.0,Autumn,Night,Cold
21.3,81.7,35.2,953.9,1.6,72.8,Spring,Night,Pleasant
10.7,51.9,32.5,1099.8,3.2,35.4,Autumn,Afternoon,Cold
14.8,59.9,100.9,1070.8,0.3,13.6,Autumn,Evening,Cold
26.4,94.9,45.8,1035.0,1.3,62.5,Rainy,Evening,Comfortable
19.9,77.0,82.3,854.5,2.5,2.8,Autumn,Morning,Cool
43.9,14.4,100.6,988.9,11.9,38.9,Summer,Afternoon,Very Hot
22.6,36.9,47.2,1062.9,7.3,20.3,Autumn,Afternoon,Pleasant
19.9,75.8,14.6,1052.5,1.0,18.0,Autumn,Night,Cool
-2.2,82.0,65.8,1088.3,2.3,83.4,Winter,Morning,Freezing
23.8,63.4,67.8,1065.2,1.6,4.9,Spring,Night,Pleasant
19.4,36.8,10.2,861.6,1.8,13.7,Spring,Morning,Cool
29.7,78.8,97.0,980.1,1.4,14.7,Summer,Night,Comfortable
22.7,37.0,113.8,993.0,0.6,19.8,Autumn,Evening,Pleasant
-19.2,49.6,88.8,977.5,2.7,13.4,Winter,Afternoon,Very Freezing
21.8,59.1,115.4,930.2,1.0,32.5,Spring,Night,Pleasant
17.2,37.2,25.8,1014.1,0.8,33.5,Autumn,Evening,Cool
29.3,78.2,94.6,937.9,0.3,42.0,Rainy,Evening,Comfortable
26.7,43.1,24.8,1092.5,0.1,31.4,Spring,Evening,Comfortable
-15.1,60.3,32.9,866.3,0.1,4.6,Winter,Night,Very Freezing
24.9,56.7,41.1,954.6,7.5,36.4,Spring,Afternoon,Pleasant
22.5,78.3,73.6,1005.9,4.4,64.0,Rainy,Afternoon,Pleasant
21.8,68.5,42.3,950.7,1.1,88.9,Rainy,Afternoon,Pleasant
0.3,34.1,21.0,1072.4,1.2,38.0,Winter,Evening,Very Cold
-7.0,46.4,103.0,1099.7,1.3,31.8,Winter,Evening,Freezing
19.6,61.6,100.0,1022.0,0.0,13.5,Spring,Night,Cool
30.8,79.8,4.4,905.0,0.6,24.7,Summer,Evening,Warm
-12.4,39.0,28.4,975.6,0.5,37.9,Winter,Night,Very Freezing
26.5,70.1,39.5,1013.4,7.8,22.8,Summer,Afternoon,Comfortable
23.0,44.4,40.2,966.1,1.9,36.1,Autumn,Night,Pleasant
21.1,84.1,66.8,1015.3,0.7,62.9,Spring,Night,Pleasant
11.0,44.1,23.6,854.0,4.8,22.4,Autumn,Afternoon,Cold
21.8,87.8,16.2,979.7,6.4,49.9,Rainy,Morning,Pleasant
6.6,33.3,2.3,1093.5,2.4,32.9,Winter,Morning,Very Cold
21.7,69.5,59.6,951.8,5.9,94.3,Rainy,Afternoon,Pleasant
21.8,95.8,100.0,1082.3,0.9,86.1,Rainy,Night,Pleasant
32.8,84.7,4.6,890.6,13.9,43.6,Summer,Morning,Warm
25.9,53.6,90.5,995.8,1.9,34.7,Summer,Night,Comfortable
-1.9,34.1,98.0,1067.1,5.5,17.9,Winter,Morning,Freezing
27.9,96.3,114.7,978.6,6.6,97.9,Rainy,Morning,Comfortable
-19.4,77.8,23.4,860.6,0.3,15.4,Winter,Night,Very Freezing
27.7,68.7,85.5,873.7,6.1,29.6,Spring,Morning,Comfortable
21.5,30.3,119.0,895.7,4.3,34.9,Autumn,Morning,Pleasant
27.4,99.9,93.6,922.6,2.9,80.0,Rainy,Afternoon,Comfortable
22.5,59.0,19.2,1028.9,1.4,38.7,Spring,Night,Pleasant
17.8,74.9,26.6,935.7,1.5,22.8,Autumn,Night,Cool
20.6,62.3,109.1,897.1,1.6,5.2,Spring,Night,Pleasant
8.0,72.4,110.3,983.3,1.7,23.5,Winter,Afternoon,Cold
27.3,39.5,1.5,998.4,13.9,26.8,Summer,Afternoon,Comfortable
18.4,98.9,111.0,1083.8,0.7,71.9,Rainy,Night,Cool
26.7,73.5,48.9,991.1,6.6,10.9,Spring,Afternoon,Comfortable
45.7,38.3,57.5,996.2,14.9,24.1,Summer,Morning,Extreme Heat
24.1,69.4,54.5,968.5,4.3,1.3,Spring,Afternoon,Pleasant
21.2,53.5,76.2,1064.1,1.0,8.7,Autumn,Evening,Pleasant
15.0,69.5,13.3,911.0,0.6,22.4,Spring,Night,Cool
3.6,33.1,14.9,974.8,0.7,11.8,Winter,Evening,Very Cold
30.5,89.2,14.6,866.3,1.9,80.9,Rainy,Night,Warm
19.8,71.6,93.6,969.5,4.0,0.4,Autumn,Afternoon,Cool
18.4,41.2,110.4,1078.7,7.9,35.0,Autumn,Morning,Cool
21.8,75.3,27.7,874.6,2.0,11.8,Autumn,Evening,Pleasant
-19.9,31.2,55.9,909.7,1.4,22.6,Winter,Evening,Very Freezing
19.9,72.4,62.1,1026.1,7.2,36.6,Spring,Afternoon,Cool
12.6,44.4,90.2,942.5,0.3,3.9,Autumn,Night,Cold
20.1,84.6,15.8,862.3,1.4,89.9,Autumn,Night,Pleasant
19.5,82.5,61.3,1078.5,7.8,90.8,Autumn,Afternoon,Cool
47.5,41.7,65.6,955.5,1.2,17.8,Summer,Night,Extreme Heat
42.0,44.9,44.7,1060.4,9.3,16.1,Summer,Morning,Very Hot
42.4,42.3,79.6,887.8,6.0,22.9,Summer,Morning,Very Hot
22.7,45.2,21.0,1043.7,7.6,4.0,Spring,Morning,Pleasant
27.5,32.1,117.3,851.2,1.7,12.3,Spring,Evening,Comfortable
41.4,13.2,29.1,1043.4,1.1,37.1,Summer,Night,Very Hot
-1.6,73.5,13.8,1081.9,6.7,9.0,Winter,Afternoon,Freezing
40.6,12.9,100.4,893.6,5.7,16.0,Summer,Morning,Very Hot
9.9,83.6,52.7,865.1,1.5,73.9,Winter,Night,Cold
22.3,82.6,40.6,1039.3,4.8,92.6,Rainy,Afternoon,Pleasant
29.0,91.3,25.1,899.2,1.3,67.5,Rainy,Night,Comfortable
18.3,86.4,87.7,1098.3,1.4,53.9,Rainy,Evening,Cool
2.8,71.6,89.9,977.5,1.6,17.5,Winter,Evening,Very Cold
-0.2,82.4,95.2,994.7,1.3,95.8,Winter,Evening,Freezing
-8.4,83.7,103.6,930.8,0.9,64.9,Winter,Evening,Freezing
31.4,79.2,105.0,897.3,1.1,41.4,Rainy,Evening,Warm
1.9,32.8,25.3,868.6,3.0,25.1,Winter,Morning,Very Cold
23.0,60.2,32.8,911.1,2.0,34.0,Spring,Morning,Pleasant
-13.5,39.7,104.8,1035.7,5.6,16.3,Winter,Morning,Very Freezing
23.7,73.8,36.2,1061.9,6.3,11.9,Autumn,Afternoon,Pleasant
17.4,36.1,86.7,916.9,6.7,39.8,Spring,Afternoon,Cool
21.1,74.1,94.7,1040.0,3.4,18.2,Spring,Afternoon,Pleasant
33.4,58.5,27.2,994.8,1.2,8.3,Summer,Evening,Warm
-10.5,45.1,13.6,878.5,3.4,30.5,Winter,Afternoon,Very Freezing
-16.4,76.9,72.2,1090.2,5.7,7.0,Winter,Morning,Very Freezing
41.2,11.1,1.8,882.4,0.5,17.2,Summer,Evening,Very Hot
16.8,67.0,71.5,923.6,0.0,3.1,Spring,Evening,Cool
-14.6,50.7,75.4,986.8,2.6,13.8,Winter,Afternoon,Very Freezing
26.2,71.4,66.4,940.6,0.7,35.2,Spring,Night,Comfortable
29.6,53.4,47.0,978.3,13.1,22.1,Summer,Afternoon,Comfortable
21.7,63.2,52.5,1055.8,7.5,25.6,Spring,Afternoon,Pleasant
16.1,62.6,28.0,1085.3,5.1,12.4,Autumn,Morning,Cool
21.2,80.8,116.3,975.6,0.4,79.5,Spring,Evening,Pleasant
26.3,77.4,112.1,1073.5,1.6,28.7,Spring,Night,Comfortable
-1.7,77.4,59.0,881.9,0.0,27.1,Winter,Evening,Freezing
26.9,34.0,23.5,971.3,12.8,19.4,Summer,Afternoon,Comfortable
13.6,76.8,42.7,907.4,2.2,12.9,Autumn,Morning,Cold
25.8,63.3,74.3,982.4,12.6,1.6,Summer,Morning,Comfortable
22.0,81.0,10.9,878.4,0.1,46.3,Autumn,Night,Pleasant
49.3,36.7,93.4,1044.0,1.1,31.9,Summer,Evening,Extreme Heat
14.2,84.5,75.9,910.5,0.9,84.4,Autumn,Evening,Cold
15.9,39.3,95.0,1012.1,1.1,6.7,Spring,Night,Cool
49.0,11.6,9.4,1071.2,13.2,24.7,Summer,Morning,Extreme Heat
31.9,72.5,50.1,923.0,6.4,85.8,Rainy,Afternoon,Warm
27.0,30.6,51.3,952.6,14.9,18.8,Summer,Afternoon,Comfortable
30.5,82.2,71.9,873.9,0.8,96.7,Rainy,Night,Warm
30.7,74.6,60.6,1089.7,2.2,83.2,Rainy,Afternoon,Warm
-7.7,47.3,82.1,903.9,0.8,7.5,Winter,Evening,Freezing
27.6,53.7,116.3,885.1,1.2,8.0,Spring,Evening,Comfortable
21.0,36.2,109.4,898.7,1.2,39.4,Autumn,Night,Pleasant
13.5,48.8,12.7,897.1,4.5,31.7,Winter,Afternoon,Cold
19.5,76.5,113.4,1066.2,1.5,26.0,Spring,Morning,Cool
18.1,66.8,109.9,1077.1,0.5,72.8,Rainy,Night,Cool
-2.6,51.6,58.0,1047.6,1.0,31.3,Winter,Evening,Freezing
21.5,76.4,9.3,974.3,2.0,88.7,Rainy,Morning,Pleasant
44.1,48.2,101.9,1087.9,10.7,6.6,Summer,Morning,Very Hot
46.7,44.6,83.2,1006.2,0.0,29.9,Summer,Evening,Extreme Heat
31.5,60.3,54.2,853.9,1.6,35.2,Summer,Night,Warm
49.0,14.8,88.5,882.1,8.8,23.4,Summer,Afternoon,Extreme Heat
38.4,19.2,89.2,982.0,9.1,10.8,Summer,Morning,Hot
11.0,32.4,26.1,1092.8,2.0,26.2,Autumn,Evening,Cold
15.5,52.0,21.4,850.3,1.7,28.6,Autumn,Night,Cool
-0.9,68.6,112.3,1016.4,2.9,22.8,Winter,Morning,Freezing
-0.5,58.5,103.1,1013.0,2.3,2.5,Winter,Morning,Freezing
15.2,47.5,44.2,943.9,7.9,12.2,Spring,Afternoon,Cool
16.7,58.1,18.4,1004.1,2.1,23.1,Spring,Afternoon,Cool
19.7,47.0,105.2,1045.4,1.1,32.7,Autumn,Morning,Cool
23.0,68.0,87.6,1067.8,1.9,95.6,Rainy,Night,Pleasant
27.0,92.4,51.9,998.7,0.7,59.6,Rainy,Night,Comfortable
16.4,41.7,24.2,1064.8,1.4,21.8,Autumn,Night,Cool
35.8,12.3,54.6,1048.9,8.9,15.3,Summer,Morning,Hot
-4.0,31.4,68.4,976.7,1.7,23.3,Winter,Night,Freezing
-1.9,68.5,11.3,1005.3,1.8,12.0,Winter,Evening,Freezing
45.5,30.5,86.2,927.8,8.1,26.7,Summer,Morning,Extreme Heat
12.8,42.4,56.2,912.6,1.6,16.1,Winter,Afternoon,Cold
21.8,75.4,43.2,1097.2,6.5,44.3,Rainy,Afternoon,Pleasant
23.2,79.0,41.0,966.1,1.8,10.9,Spring,Evening,Pleasant
25.8,83.9,38.9,908.9,3.3,97.3,Spring,Afternoon,Comfortable
22.3,52.2,47.5,898.3,4.8,34.0,Spring,Afternoon,Pleasant
22.4,66.6,74.0,1006.5,0.6,16.6,Autumn,Night,Pleasant
19.0,55.9,2.4,1033.4,3.9,21.0,Spring,Morning,Cool
23.0,59.2,82.0,1009.3,1.8,23.4,Spring,Night,Pleasant
-11.3,67.3,108.3,946.4,6.5,29.0,Winter,Afternoon,Very Freezing
22.6,37.2,116.1,1052.9,1.8,4.9,Spring,Morning,Pleasant
19.8,35.4,68.6,873.9,2.1,3.4,Spring,Morning,Cool
21.5,41.9,31.6,902.1,1.5,37.9,Autumn,Night,Pleasant
30.3,87.4,46.5,956.4,1.5,41.9,Rainy,Morning,Warm
13.9,56.2,56.5,947.1,6.7,18.0,Autumn,Morning,Cold
47.4,44.6,106.9,917.5,5.3,10.4,Summer,Morning,Extreme Heat
47.7,36.0,9.8,883.8,0.3,25.2,Summer,Night,Extreme Heat
22.0,81.7,24.2,927.4,2.7,61.5,Autumn,Afternoon,Pleasant
39.4,39.5,58.8,857.2,5.6,21.5,Summer,Morning,Hot
13.0,69.7,97.3,953.0,6.2,16.2,Autumn,Morning,Cold
6.7,84.6,41.4,952.8,0.3,52.2,Winter,Night,Very Cold
-17.6,32.6,7.3,1085.5,1.7,33.8,Winter,Night,Very Freezing
37.6,19.9,48.2,1029.7,13.8,17.4,Summer,Morning,Hot
31.0,68.8,103.5,889.8,4.4,53.1,Rainy,Morning,Warm
-0.4,50.9,103.6,1015.0,1.4,6.0,Winter,Night,Freezing
18.2,70.1,89.7,949.4,2.5,20.9,Spring,Morning,Cool
19.0,39.5,81.9,956.8,5.1,29.4,Autumn,Afternoon,Cool
19.7,36.5,30.1,884.9,3.7,11.4,Autumn,Morning,Cool
19.5,91.3,5.5,900.5,6.5,84.6,Rainy,Morning,Cool
18.7,86.3,48.8,929.1,1.3,66.2,Rainy,Night,Cool
26.9,72.8,6.8,981.3,1.6,33.5,Spring,Afternoon,Comfortable
17.2,31.1,3.8,976.8,6.1,4.8,Spring,Morning,Cool
33.2,42.0,47.0,989.9,1.4,38.6,Summer,Night,Warm
-0.0,70.4,114.1,870.9,0.0,1.2,Winter,Night,Very Cold
17.4,79.2,29.8,872.8,6.3,7.0,Spring,Morning,Cool
25.7,37.5,20.8,863.6,1.3,33.5,Summer,Evening,Comfortable
22.2,41.7,39.0,887.7,5.3,16.8,Autumn,Afternoon,Pleasant
24.9,60.0,75.3,1083.8,0.6,14.4,Spring,Night,Pleasant
40.3,42.8,41.2,898.4,0.4,29.3,Summer,Evening,Very Hot
23.8,79.4,16.3,912.6,1.1,32.0,Spring,Night,Pleasant
31.8,80.9,43.1,923.2,0.3,87.5,Rainy,Evening,Warm
20.4,82.4,98.9,970.3,1.3,66.1,Spring,Evening,Pleasant
26.5,68.3,6.3,1054.3,13.2,9.5,Summer,Morning,Comfortable
24.6,91.3,73.4,875.1,3.8,70.4,Rainy,Afternoon,Pleasant
20.5,99.4,45.1,900.1,0.8,76.8,Rainy,Night,Pleasant
40.3,47.3,23.5,1041.1,5.2,15.0,Summer,Afternoon,Very Hot
13.1,34.3,75.0,956.0,1.1,8.5,Winter,Evening,Cold
-13.3,44.9,102.5,992.9,0.9,6.0,Winter,Evening,Very Freezing
48.6,45.4,10.1,979.2,7.3,16.4,Summer,Morning,Extreme Heat
17.4,48.4,24.9,1050.1,5.4,18.7,Autumn,Morning,Cool
12.6,83.5,93.7,884.9,7.0,64.0,Winter,Afternoon,Cold
21.9,75.6,51.1,865.4,1.1,6.9,Spring,Evening,Pleasant
17.4,60.4,108.9,1006.1,0.6,11.8,Autumn,Night,Cool
-0.6,56.9,13.7,871.0,3.4,12.4,Winter,Afternoon,Freezing
27.2,83.1,20.1,1094.6,3.6,46.4,Rainy,Morning,Comfortable
10.6,78.8,1.3,1071.6,2.9,1.6,Winter,Morning,Cold
32.1,79.5,94.9,995.5,1.3,13.0,Summer,Night,Warm
23.9,36.4,101.9,975.0,3.7,24.5,Autumn,Morning,Pleasant
23.4,69.1,110.2,912.1,1.2,16.0,Spring,Evening,Pleasant
18.8,74.0,54.3,1054.4,1.1,13.5,Autumn,Evening,Cool
15.1,64.2,7.8,982.5,7.3,28.2,Autumn,Afternoon,Cool
19.5,41.4,13.3,1057.4,5.9,23.0,Autumn,Morning,Cool
24.2,94.7,73.9,923.1,3.9,82.4,Rainy,Morning,Pleasant
39.2,31.3,54.3,1094.1,5.5,7.2,Summer,Afternoon,Hot
11.9,62.4,68.1,1092.8,7.2,37.8,Autumn,Afternoon,Cold
46.7,15.2,76.0,1030.0,6.6,25.3,Summer,Afternoon,Extreme Heat
14.1,80.7,20.6,866.3,0.9,91.0,Autumn,Evening,Cold
10.1,55.5,3.0,1077.2,4.6,3.0,Autumn,Afternoon,Cold
23.4,97.9,83.1,1066.9,3.6,42.6,Rainy,Morning,Pleasant
13.2,50.3,1.2,1022.3,2.0,38.6,Winter,Evening,Cold
-13.7,61.1,76.5,1034.9,0.4,38.4,Winter,Night,Very Freezing
46.2,31.6,49.7,1094.3,10.8,34.7,Summer,Afternoon,Extreme Heat
27.5,84.2,0.4,860.0,0.4,51.2,Rainy,Evening,Comfortable
32.6,49.8,50.5,874.7,0.1,27.0,Summer,Evening,Warm
24.4,55.1,65.7,985.8,2.0,14.7,Spring,Night,Pleasant
23.4,39.7,67.3,1095.3,1.0,37.1,Spring,Night,Pleasant
26.1,66.5,70.4,918.6,0.1,89.3,Rainy,Evening,Comfortable
44.9,21.5,23.3,1093.5,8.6,24.1,Summer,Afternoon,Very Hot
30.8,88.6,48.4,1065.6,0.4,72.7,Rainy,Evening,Warm
18.8,74.9,78.4,1059.8,7.6,10.9,Autumn,Morning,Cool
24.8,89.6,27.3,851.0,3.4,98.1,Rainy,Afternoon,Pleasant
29.8,49.6,20.4,876.6,1.8,39.9,Summer,Evening,Comfortable
26.4,48.1,55.4,901.2,8.0,8.0,Summer,Morning,Comfortable
39.1,43.4,2.2,1050.5,1.9,1.3,Summer,Night,Hot
16.2,54.0,69.8,980.5,3.3,21.7,Spring,Afternoon,Cool
27.2,66.5,8.0,988.0,0.2,41.3,Rainy,Evening,Comfortable
-0.2,68.7,24.3,1017.1,0.4,24.5,Winter,Evening,Freezing
2.9,84.7,112.5,851.1,7.2,44.0,Winter,Morning,Very Cold
19.4,82.5,83.6,984.8,4.6,49.6,Spring,Morning,Cool
31.6,32.5,0.2,937.7,0.5,2.5,Summer,Night,Warm
-15.6,80.3,16.8,984.4,5.2,72.6,Winter,Afternoon,Very Freezing
-8.8,32.8,47.5,897.1,4.9,27.7,Winter,Morning,Freezing
23.4,94.5,26.3,1033.6,6.3,65.2,Rainy,Morning,Pleasant
21.1,35.1,5.5,877.9,2.3,20.2,Spring,Morning,Pleasant
18.1,81.4,114.6,1089.7,6.9,61.8,Spring,Afternoon,Cool
17.8,76.7,119.5,977.0,3.4,7.4,Autumn,Morning,Cool
16.3,46.9,60.1,907.9,4.8,8.8,Spring,Morning,Cool
30.7,68.0,26.0,1061.1,1.3,44.7,Rainy,Evening,Warm
-12.7,41.0,112.9,1040.4,5.9,9.6,Winter,Afternoon,Very Freezing
10.5,30.3,46.6,919.4,5.0,10.0,Winter,Afternoon,Cold
9.8,63.2,17.5,1031.6,0.4,17.3,Winter,Evening,Cold
42.3,49.0,115.5,908.7,6.0,5.9,Summer,Morning,Very Hot
43.1,37.0,40.3,892.4,10.8,19.3,Summer,Afternoon,Very Hot
16.2,48.6,35.2,902.9,0.5,3.8,Autumn,Night,Cool
